"build_time_min","deploy_time_min","commit_size_loc","num_bugs","test_coverage_pct","ticket_resolution_h","team","module","priority","deploy_status"
17.54,2.62,119,1,53.55,34.92,"Equipo_2","Auth","Low","Failed"
11.52,7.31,124,1,73.66,30.9,"Equipo_3","API","Low","Success"
7.47,6.93,115,1,45.45,12.71,"Equipo_3","Database","Medium","Success"
5.5,7.16,110,1,63.07,19.12,"Equipo_4","Dashboard","Medium","Success"
21.8,6.11,111,2,92.78,20.1,"Equipo_1","Dashboard","Medium","Success"
8,11.48,109,4,74.84,8.81,"Equipo_5","Payments","Medium","Success"
7.47,6.97,130,0,51.28,14.96,"Equipo_2","Auth","Low","Rolled_Back"
10.83,6.26,138,1,48.66,16.96,"Equipo_5","API","Low","Success"
9.64,8.25,125,2,84.02,18.81,"Equipo_3","Auth","High","Success"
14.62,8.39,123,3,60.92,43.78,"Equipo_5","Dashboard","Low","Failed"
8.84,9.02,107,1,51.34,29.26,"Equipo_1","Payments","Low","Success"
10.42,3.7,128,3,80.25,22.06,"Equipo_4","API","Medium","Success"
5.86,10.22,152,1,92.78,34.39,"Equipo_1","Auth","Low","Success"
9.94,7.65,115,1,84.63,38.37,"Equipo_3","API","High","Success"
5.8,8.47,134,2,91.56,15.55,"Equipo_2","Payments","High","Failed"
4.17,7.05,108,1,83.49,62.48,"Equipo_5","Auth","Critical","Success"
14.05,6.86,124,0,80.58,7.14,"Equipo_1","Payments","Low","Success"
2.67,8.93,124,2,76.13,31.6,"Equipo_4","Auth","Medium","Rolled_Back"
17.08,8.71,118,1,58.41,8.8,"Equipo_5","Database","Medium","Success"
10.22,7.74,115,1,67.86,25.48,"Equipo_4","Auth","High","Success"
13.52,9.45,117,2,83.26,38,"Equipo_2","API","High","Success"
6.14,10.91,111,0,48.62,7.55,"Equipo_1","Payments","Critical","Success"
4.53,5.7,129,1,54.32,18.77,"Equipo_5","Database","Medium","Success"
8.22,6.89,136,1,80.49,12.96,"Equipo_5","API","Medium","Success"
1.39,7.6,129,0,52.75,9.06,"Equipo_5","Database","Medium","Failed"
8.24,4.83,114,1,81.14,30.16,"Equipo_4","Database","Low","Success"
5.7,10.27,133,3,72.31,6.69,"Equipo_1","API","Medium","Rolled_Back"
1.84,7.86,117,3,79.96,17.34,"Equipo_5","Auth","High","Success"
3.5,5.02,118,4,72.3,24.81,"Equipo_3","API","Low","Success"
9.16,8.52,120,3,51.49,11.21,"Equipo_3","Dashboard","Medium","Rolled_Back"
15.66,7.43,139,1,81.27,38.7,"Equipo_2","Auth","Low","Rolled_Back"
17.61,6.72,122,3,67.6,39.43,"Equipo_3","Database","High","Success"
17.55,6.14,119,4,87.18,39.41,"Equipo_1","Auth","Low","Success"
9.3,12.72,117,1,51.6,33.77,"Equipo_5","API","Medium","Success"
6.95,11.08,119,2,53.06,24.69,"Equipo_4","API","Low","Success"
7.15,6.58,121,1,56.96,6.83,"Equipo_5","Payments","Medium","Rolled_Back"
12.13,8.63,105,1,65.6,43.42,"Equipo_1","API","Medium","Failed"
10.52,8.45,118,0,80.28,11.52,"Equipo_3","Auth","High","Success"
12.77,9.86,133,1,63.74,2.64,"Equipo_4","Payments","Low","Success"
11.66,6.79,127,1,46.97,25.84,"Equipo_1","Dashboard","High","Success"
8.12,12.22,116,2,55.98,6.3,"Equipo_5","Payments","Low","Success"
9.5,9.77,111,1,80.83,12.12,"Equipo_2","Payments","Low","Rolled_Back"
12.18,9.57,116,0,50.6,21.47,"Equipo_5","API","Medium","Success"
15.8,6.93,123,3,47.01,5.5,"Equipo_2","Auth","Low","Success"
15.79,10.54,109,2,87,9.72,"Equipo_2","Dashboard","Medium","Success"
10.57,9.73,115,2,66.74,14.98,"Equipo_4","Dashboard","Low","Success"
3.48,9.57,113,0,93.16,34.91,"Equipo_5","Payments","High","Success"
5.06,6.15,121,2,64.63,13.71,"Equipo_2","Auth","High","Success"
9.08,8.82,104,5,81.71,50.39,"Equipo_4","Payments","Low","Success"
5.28,7.65,91,3,48.19,15.3,"Equipo_3","Database","Critical","Success"
11.24,8.15,112,1,57.23,15.07,"Equipo_4","Database","High","Success"
8.42,8.27,126,1,90.51,15.99,"Equipo_1","Payments","High","Failed"
3.53,4.79,114,1,97.39,49.77,"Equipo_5","API","Medium","Success"
10.74,8.67,139,3,58.42,6.16,"Equipo_5","Auth","Low","Success"
4.17,4.69,145,1,81.35,19.69,"Equipo_3","Payments","High","Success"
5.12,8.54,104,0,85.23,22.44,"Equipo_2","API","High","Failed"
12.71,11.96,110,2,50.65,14.83,"Equipo_1","Payments","High","Success"
13.52,10.92,116,6,69.85,14.97,"Equipo_1","Auth","Medium","Success"
9.66,8.94,119,1,94.54,25.07,"Equipo_1","API","High","Success"
9.76,5.35,121,1,90.32,5.25,"Equipo_1","Database","Low","Success"
8.48,6.71,107,2,85.68,25.78,"Equipo_2","Auth","Low","Failed"
15.42,8.07,121,2,95.7,13.64,"Equipo_4","Dashboard","Medium","Success"
11.43,6.33,142,1,86.7,19.61,"Equipo_1","Payments","High","Success"
9.95,8.15,116,4,68.13,13.83,"Equipo_3","Payments","Low","Success"
8.46,5.58,107,1,72.16,10.22,"Equipo_1","Database","High","Success"
6.85,9.32,108,1,89.19,12.88,"Equipo_5","Dashboard","Medium","Success"
5.41,7.7,117,3,59.92,30.3,"Equipo_1","Auth","Medium","Success"
13.05,6.19,122,1,98.69,20.66,"Equipo_2","Auth","Critical","Success"
8.59,6.16,134,1,87.28,13.61,"Equipo_1","Auth","Medium","Success"
10.86,7,106,4,91.38,15.39,"Equipo_4","Dashboard","Low","Success"
5.75,8.54,131,2,82.98,0.55,"Equipo_4","Auth","Low","Success"
8.57,8.36,111,2,82.14,28.84,"Equipo_1","Payments","Low","Success"
9.09,7.67,122,0,83.19,14.89,"Equipo_5","Database","Low","Success"
10.75,5.88,133,1,82.62,2.68,"Equipo_2","Auth","Low","Success"
10.21,11.09,136,2,48.32,12.77,"Equipo_2","Database","High","Success"
4.02,8.69,121,2,60.82,28.73,"Equipo_1","Auth","High","Success"
9.06,6.8,125,0,98.93,12.57,"Equipo_1","Payments","Low","Success"
5.04,7.69,112,1,53.23,36.61,"Equipo_1","Dashboard","Low","Success"
5.27,9.28,108,1,91.37,29.91,"Equipo_4","Database","Medium","Success"
6.46,3.51,131,3,56.85,26.49,"Equipo_3","Database","Medium","Success"
9.76,4.88,125,1,50.93,13.78,"Equipo_4","Dashboard","Low","Success"
11.89,5.66,135,0,62.48,14.35,"Equipo_4","Database","Low","Success"
7.9,10.15,114,1,54.51,31.15,"Equipo_1","Database","Medium","Rolled_Back"
4.45,7.5,119,1,58.03,38.86,"Equipo_1","Auth","Medium","Success"
7.73,9.69,105,3,92.97,16.73,"Equipo_2","Database","Low","Success"
7.75,6.91,129,2,77.99,8.36,"Equipo_3","API","Low","Success"
11.73,11.14,126,1,73.66,29.39,"Equipo_1","Database","Medium","Success"
14.42,10.81,123,1,64.58,4.24,"Equipo_1","Auth","High","Success"
7.12,8.83,101,2,80.5,7.32,"Equipo_4","Auth","Low","Success"
2.8,4.85,140,3,52.2,28.35,"Equipo_1","Payments","High","Success"
5.82,7.42,137,1,68.94,14.18,"Equipo_5","API","Low","Success"
10.08,4.58,131,0,59.14,39.42,"Equipo_5","Payments","Critical","Success"
4.87,4.06,119,3,59.07,35.1,"Equipo_2","Payments","Medium","Success"
0.77,5.92,126,2,69.01,11.59,"Equipo_2","Payments","Low","Success"
8.56,10.15,113,2,80.37,28.06,"Equipo_1","Dashboard","High","Success"
4.55,10.85,115,0,63.6,3.34,"Equipo_4","Payments","Low","Success"
22.38,8.6,122,1,59.93,30.29,"Equipo_3","API","Low","Failed"
4.46,9.65,147,0,49.99,11.4,"Equipo_2","Dashboard","Low","Success"
7.25,6.1,146,0,71.33,14.82,"Equipo_2","Dashboard","Low","Success"
11.73,7.54,115,0,45.27,3.98,"Equipo_5","Auth","Medium","Success"
21.86,4.88,116,1,90.3,22.5,"Equipo_4","API","Low","Success"
14.04,7.57,126,0,72.93,20.83,"Equipo_5","Auth","Medium","Success"
4.09,13.58,107,0,67.06,18.4,"Equipo_2","API","Low","Success"
6.05,8.73,105,2,94.56,16.16,"Equipo_4","Auth","Low","Success"
11.26,8.33,125,1,67.23,9.17,"Equipo_1","Payments","High","Success"
8.63,11.69,135,1,99.41,5.73,"Equipo_3","Dashboard","Medium","Failed"
5.9,12.56,123,4,85.32,11.89,"Equipo_4","Auth","Low","Success"
15.44,8.15,110,1,46.33,12.53,"Equipo_5","API","Low","Success"
5.03,10.3,130,1,59.76,71.11,"Equipo_1","API","Medium","Success"
8.31,6.21,117,1,54.77,7.69,"Equipo_4","Database","Medium","Failed"
3.02,2.62,133,2,97.6,10.74,"Equipo_2","Payments","Low","Success"
10.36,7.75,106,1,90.14,8.57,"Equipo_3","Dashboard","Medium","Success"
8.63,6.61,112,2,96.67,30.16,"Equipo_5","API","Low","Failed"
16.5,10.7,124,2,74.73,42,"Equipo_4","Database","Low","Success"
8.18,10.43,125,2,72.41,7.27,"Equipo_3","API","Low","Success"
2.94,9.26,141,2,66.89,13.33,"Equipo_1","API","Medium","Success"
12.2,9.33,139,0,52.63,22.34,"Equipo_3","Auth","Low","Success"
11.76,9.06,120,1,85.7,19.92,"Equipo_5","Dashboard","Medium","Success"
7.52,8.36,104,2,62.61,8.82,"Equipo_1","Database","Critical","Success"
13.6,7.76,101,1,89.2,20.4,"Equipo_2","API","Critical","Success"
8.93,6.88,122,2,55.57,14.28,"Equipo_3","Payments","Medium","Success"
8.99,7.54,99,2,81.25,4.72,"Equipo_2","Auth","Medium","Failed"
2.8,7.47,122,1,69.86,20.4,"Equipo_3","Database","Medium","Success"
12.18,7.02,113,0,51.36,20.63,"Equipo_4","API","Low","Success"
7.35,8.86,141,0,46.94,9.95,"Equipo_2","Payments","Medium","Success"
15.51,9.1,124,2,97.45,4.79,"Equipo_4","Database","High","Success"
6.94,14.12,145,2,83.4,17.68,"Equipo_3","Payments","Low","Success"
11.61,9.27,133,0,74.26,3.64,"Equipo_3","Auth","Medium","Success"
4.67,8.95,123,0,48.01,41.48,"Equipo_2","Database","Low","Success"
13.42,8.98,122,1,99.89,44.89,"Equipo_1","Auth","Medium","Success"
8.86,4.83,134,2,56.18,2.95,"Equipo_5","Dashboard","Medium","Success"
5.11,7.64,131,2,73.51,1.76,"Equipo_4","Database","Medium","Success"
7.98,6.29,115,0,62.39,17.57,"Equipo_2","Auth","Low","Failed"
10.14,5.33,123,0,88.37,21.02,"Equipo_4","Payments","Low","Success"
3.6,4.18,139,1,73.71,43.04,"Equipo_1","Auth","Medium","Failed"
11.64,10.01,141,1,82.52,14.98,"Equipo_2","Database","Low","Success"
6.23,9.35,128,0,47.43,11.54,"Equipo_1","Payments","Low","Success"
4.88,7.93,116,0,63.39,22.52,"Equipo_4","API","Low","Success"
13.11,3.61,127,1,49.84,27.62,"Equipo_2","Payments","High","Success"
9.31,7.08,107,2,95.49,12.51,"Equipo_3","Auth","High","Success"
9.89,8.96,112,3,57.49,40.56,"Equipo_5","Auth","Medium","Success"
8.27,8.51,128,3,81.94,11.66,"Equipo_5","Auth","Medium","Success"
7.05,5.55,104,3,66.95,33.4,"Equipo_2","Database","Medium","Success"
11.52,10.78,126,1,54.48,10.33,"Equipo_5","Dashboard","Medium","Success"
11.14,3.78,127,1,68.54,7.25,"Equipo_1","API","Critical","Success"
10.03,8.29,112,1,56.13,7.58,"Equipo_1","Database","Medium","Success"
11.86,7.07,110,5,74.1,27.6,"Equipo_3","Database","Medium","Success"
10.37,5.96,127,1,49.73,10.28,"Equipo_5","Auth","Medium","Success"
8.19,4.15,115,0,48.58,17.05,"Equipo_2","Auth","Medium","Success"
5.4,9.71,101,0,50.92,11.23,"Equipo_1","Payments","Medium","Success"
4.1,6.71,117,2,73.13,24.69,"Equipo_5","Database","Medium","Success"
16.57,5.99,129,0,75.96,5.69,"Equipo_3","Payments","Medium","Success"
21.76,4.43,98,2,47.68,4.34,"Equipo_5","Database","Medium","Success"
20.35,11.4,112,1,52.27,51.81,"Equipo_3","Dashboard","Low","Success"
6.09,9.39,140,0,58.03,7.26,"Equipo_5","Auth","Low","Failed"
16.05,8.77,116,0,88.45,17.02,"Equipo_1","Auth","Low","Success"
13,8.33,114,2,69.64,8.79,"Equipo_1","Auth","High","Success"
4.95,7.19,110,2,66.27,10.07,"Equipo_2","Dashboard","Low","Success"
6.25,7.35,117,3,70.23,29.15,"Equipo_5","Database","High","Failed"
12.15,10.46,106,3,84.14,7.53,"Equipo_2","Payments","Medium","Success"
8.44,5.96,131,3,71.04,0.89,"Equipo_1","Dashboard","Low","Success"
3.73,12.99,139,1,57.8,5.39,"Equipo_5","Dashboard","Medium","Success"
8.21,5.94,102,5,91.09,17.68,"Equipo_2","Payments","Low","Failed"
13.93,11.49,144,6,46.4,8.62,"Equipo_5","Payments","Medium","Success"
13.03,6.57,127,1,53.2,11.28,"Equipo_3","Dashboard","High","Success"
10.16,9.28,130,1,80.43,3.75,"Equipo_4","Auth","Low","Failed"
8.05,5.45,121,2,75.26,8.29,"Equipo_1","Auth","Low","Success"
7.92,6.83,120,2,73.91,14.75,"Equipo_3","Database","Low","Success"
4.72,5.16,128,2,70.31,9.72,"Equipo_1","Dashboard","Low","Success"
15.41,7.47,139,3,92.48,11.22,"Equipo_2","Auth","Low","Failed"
10.14,9.51,110,2,90.58,32.29,"Equipo_2","Dashboard","Medium","Success"
7.23,11.43,118,2,62.49,20.12,"Equipo_4","Database","Low","Success"
10.17,3.86,133,0,99.6,61.57,"Equipo_1","Auth","High","Success"
9.65,10.09,124,1,54.09,32.37,"Equipo_1","Dashboard","Medium","Success"
3.96,11.17,136,4,90.84,45.87,"Equipo_3","Dashboard","Medium","Success"
1.98,8.25,125,2,51.15,22.35,"Equipo_1","API","Medium","Success"
21.04,6.37,121,1,66.95,5.19,"Equipo_5","Database","Low","Failed"
5.99,9.85,123,3,88.85,5.7,"Equipo_2","Auth","Medium","Success"
10.89,10.43,119,0,83.07,16.24,"Equipo_5","Dashboard","Low","Success"
9.11,8.8,122,2,54.9,21.36,"Equipo_2","API","Low","Success"
12.61,10.09,124,1,53.27,9.64,"Equipo_4","Auth","Medium","Success"
12.33,6.84,123,1,65.52,10.27,"Equipo_3","Dashboard","Low","Success"
11.72,13.24,108,2,51.13,9.76,"Equipo_3","Dashboard","Low","Success"
6.16,3.8,138,0,68.54,13.12,"Equipo_2","API","Low","Success"
9.33,7.19,121,0,88.35,5.22,"Equipo_2","API","Low","Success"
10.71,6.99,111,1,50.94,89.27,"Equipo_3","Payments","Medium","Success"
2.38,5.03,122,4,70.21,15.83,"Equipo_2","Dashboard","High","Success"
8.69,8.79,114,1,45.2,20.07,"Equipo_1","API","High","Rolled_Back"
17.37,5.44,124,0,76.03,15.77,"Equipo_5","Dashboard","Low","Success"
6.28,8.82,126,1,64.36,10.98,"Equipo_3","Auth","Critical","Success"
11.87,8.25,130,0,59.25,5.42,"Equipo_2","Dashboard","Critical","Success"
8.58,7.76,125,4,77.49,17.59,"Equipo_4","Dashboard","Low","Success"
9.72,6.18,123,1,71.99,6.42,"Equipo_5","Dashboard","Low","Success"
9.67,8.4,119,2,61.89,25.94,"Equipo_1","Dashboard","Medium","Success"
8.31,8.67,106,2,48.72,18.8,"Equipo_4","Payments","Low","Failed"
9.43,8.45,127,1,80.75,17.76,"Equipo_2","Auth","Medium","Success"
4.23,8.34,118,3,48.96,39.11,"Equipo_2","Database","Medium","Success"
8.39,8.36,121,3,72.97,24.1,"Equipo_5","Database","Medium","Success"
7.21,7.91,140,1,68.97,7.15,"Equipo_2","Database","Low","Success"
8.6,4.65,131,1,82.61,11.43,"Equipo_1","Dashboard","Low","Success"
4.94,3.43,115,2,50.97,17.04,"Equipo_3","Auth","Low","Success"
22.71,10.16,120,2,48.29,16.19,"Equipo_2","Payments","Low","Success"
8.89,6.22,116,0,93.84,56.25,"Equipo_5","Database","Medium","Success"
6.72,7.38,103,3,66.66,2.64,"Equipo_4","Payments","Medium","Success"
10.35,7.31,116,3,68.84,46.42,"Equipo_3","Database","Medium","Success"
13.64,12.23,112,2,82.62,13.35,"Equipo_4","API","Medium","Success"
12.62,11.5,146,2,77.75,9.85,"Equipo_3","Payments","Low","Success"
8.97,7.36,119,1,75.67,11.21,"Equipo_4","Database","Medium","Success"
5.97,7.17,145,3,52.4,29.9,"Equipo_1","Database","Low","Success"
7.73,4.69,128,0,94.68,25.39,"Equipo_2","Database","Critical","Success"
18.86,10.12,122,3,48.1,42.01,"Equipo_2","API","Low","Success"
4.11,1.86,117,1,85.99,8.43,"Equipo_4","API","Medium","Success"
9.57,7.1,107,2,89.49,5.04,"Equipo_1","API","Medium","Success"
4.92,8.44,123,3,85.12,60.89,"Equipo_2","Auth","Low","Success"
7.21,5.73,138,1,53.08,23.2,"Equipo_2","Dashboard","Medium","Success"
6.31,11.09,125,3,88.18,16.46,"Equipo_4","Dashboard","High","Success"
7.44,8.49,122,2,84.38,13.47,"Equipo_3","Payments","Low","Success"
4.96,12.62,117,1,76.53,7.58,"Equipo_5","Database","Low","Success"
8.91,15.59,125,1,80.8,20.77,"Equipo_2","Dashboard","High","Success"
7.45,7.11,126,1,61.72,33.91,"Equipo_3","Dashboard","Medium","Success"
13.88,6,134,3,63.42,22.9,"Equipo_5","Auth","High","Success"
7.86,13.7,110,2,89.88,10.84,"Equipo_3","Dashboard","Medium","Success"
12.1,2.81,123,4,88.06,9.96,"Equipo_4","Payments","Critical","Success"
6.3,8.71,115,3,78.4,38.46,"Equipo_3","Auth","Medium","Failed"
13.78,9.39,132,2,79.68,121.85,"Equipo_2","Dashboard","Medium","Success"
10.2,12.42,112,1,97.51,8.27,"Equipo_2","Payments","Low","Success"
22.21,6.23,128,1,99.23,16.63,"Equipo_3","Payments","Low","Success"
8.55,5.32,100,1,78.68,4.65,"Equipo_2","Dashboard","Medium","Success"
4.06,8.32,119,2,69.56,21.39,"Equipo_3","API","Medium","Success"
9.86,9.95,112,0,51.48,21.53,"Equipo_5","API","High","Success"
12.52,11.42,112,2,76.34,47.99,"Equipo_3","API","Medium","Rolled_Back"
9.49,11.92,149,0,84.55,16.4,"Equipo_2","Database","Medium","Success"
6.77,6.95,114,2,63.58,18.48,"Equipo_4","Auth","Medium","Success"
7.81,4.11,116,3,45.87,25.43,"Equipo_5","API","Medium","Success"
12.36,10.38,121,1,50.93,33.97,"Equipo_2","Auth","Low","Success"
11.11,6.95,127,4,60.7,18.58,"Equipo_2","API","Medium","Success"
13.17,4.8,126,0,76.6,13.17,"Equipo_1","API","Medium","Success"
4.83,9.97,136,2,82.68,30.4,"Equipo_1","Auth","Medium","Success"
9.03,10.05,103,2,49.38,20.03,"Equipo_1","Auth","High","Success"
14.15,7.19,128,4,70.15,67.37,"Equipo_1","Payments","High","Success"
12.58,1.04,121,2,76.25,22.36,"Equipo_5","API","Low","Success"
12.51,7.97,138,1,99.14,39,"Equipo_3","Dashboard","Medium","Success"
4.02,8.77,112,1,81.4,16.43,"Equipo_2","Database","High","Success"
4.93,7.16,125,1,75.32,37.67,"Equipo_3","Auth","High","Success"
17.47,9.39,111,2,57.11,72.59,"Equipo_5","Database","High","Success"
15.96,9.91,135,1,80.52,4.05,"Equipo_1","Dashboard","Low","Success"
5.54,8.21,127,3,55.18,40.27,"Equipo_3","API","Medium","Success"
16.43,9.63,116,0,62.7,14.6,"Equipo_5","Dashboard","Low","Rolled_Back"
6.34,5.81,106,0,99.49,6.54,"Equipo_1","Database","Medium","Success"
4.91,3.01,111,2,56.55,36.53,"Equipo_1","Auth","Medium","Success"
10.58,4.72,132,0,72.94,20.08,"Equipo_1","Payments","High","Success"
27.49,5.77,121,1,88.64,9.67,"Equipo_3","Database","High","Success"
7.79,4.02,113,2,94.03,27.58,"Equipo_4","Auth","High","Success"
8.97,12.95,102,0,81.62,20.05,"Equipo_2","Database","High","Success"
5.12,6.02,123,1,62.72,2.38,"Equipo_5","Database","Medium","Success"
7.02,8.29,125,1,73.48,25.44,"Equipo_3","API","Medium","Success"
8.96,6.56,103,1,98.3,21.88,"Equipo_3","Payments","Low","Success"
6.25,12.14,111,0,63.23,54.4,"Equipo_5","Database","Medium","Success"
2.85,8.36,133,0,58.84,12.79,"Equipo_5","Payments","Low","Success"
13.49,12.26,137,1,83.91,29.18,"Equipo_2","Database","Medium","Success"
8.44,5.31,116,1,72.45,5.53,"Equipo_5","Auth","Low","Rolled_Back"
16.91,9.33,119,1,89.42,41.86,"Equipo_1","Dashboard","Medium","Success"
7.14,4.47,122,0,62.87,12.05,"Equipo_4","Dashboard","Low","Success"
8.82,7.87,142,0,72.69,11.66,"Equipo_3","API","Medium","Failed"
3.21,4.96,124,4,64.68,37.39,"Equipo_2","API","Medium","Success"
16.65,7.44,111,2,70.71,9.07,"Equipo_3","Auth","Low","Success"
17.48,9.23,120,1,57.4,29.55,"Equipo_2","Database","Medium","Success"
4.5,11.61,141,1,79.25,17.2,"Equipo_1","API","Low","Success"
8.22,5.63,110,1,69.14,16.68,"Equipo_2","API","High","Success"
8.87,10.05,136,1,67.05,33.67,"Equipo_2","Payments","Low","Success"
6.87,10.17,134,0,75.36,14.47,"Equipo_2","Dashboard","Low","Success"
6.27,5.95,119,0,53.32,15.76,"Equipo_4","Dashboard","Medium","Success"
27.42,16.35,125,0,53.76,15.68,"Equipo_5","Dashboard","Medium","Success"
5.31,6.86,116,4,94.47,25.69,"Equipo_4","Database","High","Success"
6.64,7.25,105,0,61.06,17.96,"Equipo_2","Database","High","Success"
3.13,8.44,129,2,82.49,10.24,"Equipo_2","Dashboard","Low","Success"
11.89,0.79,109,2,47.59,10.12,"Equipo_2","Auth","Medium","Success"
8.69,12.01,120,0,84.32,21.13,"Equipo_1","Database","Medium","Success"
9.29,9.67,133,3,92.17,8.9,"Equipo_4","API","Medium","Success"
11.35,7.63,110,2,58.55,16.25,"Equipo_3","Auth","Medium","Success"
14.46,12.62,129,1,67.34,29.86,"Equipo_5","Database","Low","Success"
12.15,9.79,140,0,71.81,10.03,"Equipo_4","API","Medium","Success"
2.53,8.76,132,0,73.77,12.58,"Equipo_1","Payments","Medium","Success"
11.74,4.77,109,4,67.73,18.46,"Equipo_2","Dashboard","Low","Success"
16.91,11.87,102,3,46.18,25.96,"Equipo_5","Dashboard","Low","Success"
10.72,8.01,97,2,56.74,25.78,"Equipo_1","API","Medium","Success"
4.86,8.64,108,3,96.78,20.81,"Equipo_2","Database","Medium","Success"
29.31,13.06,134,1,57.65,5.76,"Equipo_4","Auth","Medium","Success"
10.72,9.19,111,3,58.81,36.43,"Equipo_3","Dashboard","Medium","Success"
12.69,8.31,128,3,47.35,79.48,"Equipo_2","Payments","Low","Success"
6.16,5.39,116,3,98.82,14.88,"Equipo_4","Dashboard","Critical","Success"
5.99,7.66,129,3,71.62,17.81,"Equipo_2","Auth","Low","Failed"
4.45,6.43,108,0,96.15,27.79,"Equipo_5","Dashboard","Low","Success"
7.77,6.39,99,1,60.78,8.35,"Equipo_1","Database","Medium","Success"
11.16,7.31,113,0,60.37,25.32,"Equipo_5","Auth","Low","Success"
10,9.88,102,2,48.41,19.19,"Equipo_2","API","Low","Success"
3.95,11.2,138,3,46.07,10.69,"Equipo_3","Payments","Medium","Success"
12.04,8.03,118,1,79.45,38.79,"Equipo_2","API","High","Success"
14.96,7.15,111,1,54.27,60.61,"Equipo_1","Dashboard","Medium","Success"
26.15,9.97,130,1,47.34,6.08,"Equipo_2","API","Low","Success"
10.78,5.95,125,1,62.9,22.27,"Equipo_3","Auth","High","Success"
9.31,3.84,136,3,63.43,13.25,"Equipo_2","Database","Medium","Success"
5.43,9.47,124,1,73.1,65.41,"Equipo_3","Database","High","Success"
9.64,7.76,113,3,48.92,26.29,"Equipo_4","Auth","High","Success"
4.7,2.01,124,5,98.12,56.57,"Equipo_1","Database","Low","Success"
5.57,2.46,128,1,78.88,3.65,"Equipo_2","Payments","Low","Success"
2.69,8.71,123,0,92.77,21.87,"Equipo_3","API","Medium","Success"
10.81,10.57,123,2,88.95,22.64,"Equipo_4","Auth","Medium","Success"
9.39,9.41,117,2,64.03,32.01,"Equipo_4","API","Medium","Success"
14.89,7.18,124,2,80.31,12.77,"Equipo_2","Auth","Medium","Rolled_Back"
9.65,11.99,119,1,72.33,45.9,"Equipo_5","Auth","High","Success"
13.78,5.58,115,1,98.59,79.65,"Equipo_3","API","Medium","Success"
11.68,7,114,1,88.36,6.27,"Equipo_2","Payments","Medium","Success"
5.76,6.06,126,3,46.64,15.31,"Equipo_2","Database","High","Success"
11.01,9.11,125,2,51.16,9.32,"Equipo_1","Dashboard","Medium","Success"
9.82,3.72,129,1,68.24,29.68,"Equipo_1","Auth","High","Failed"
1.59,3.93,147,2,91.9,9.66,"Equipo_1","Payments","Medium","Success"
11.36,2.78,105,5,92.84,59.45,"Equipo_3","Dashboard","Medium","Success"
